FBC	80	28.32	21.68	21.70	28.31	0.00	0.00
FBC	81	28.29	21.72	21.72	28.27	0.00	0.00
FBC	82	28.31	21.70	21.69	28.30	0.00	0.00
FBC	83	28.31	21.70	21.69	28.30	0.00	0.00
FBC	84	28.35	21.65	21.65	28.34	0.00	0.00
FBC	85	28.26	21.74	21.74	28.26	0.00	0.00
FBC	86	28.39	21.62	21.62	28.38	0.00	0.00
FBC	87	28.33	21.67	21.67	28.32	0.00	0.00
FBC	88	28.32	21.68	21.68	28.31	0.00	0.00
FBC	89	28.29	21.72	21.71	28.28	0.00	0.00
FBC	90	28.34	21.67	21.66	28.33	0.00	0.00
FBC	91	28.23	21.77	21.77	28.22	0.00	0.00
FBC	92	28.32	21.69	21.68	28.31	0.00	0.00
FBC	93	28.28	21.73	21.73	28.26	0.00	0.00
FBC	94	28.33	21.67	21.68	28.32	0.00	0.00
FBC	95	28.32	21.69	21.69	28.31	0.00	0.00
FBC	96	28.40	21.61	21.60	28.40	0.00	0.00
FBC	97	28.31	21.68	21.69	28.31	0.00	0.00
FBC	98	28.37	21.63	21.62	28.37	0.00	0.00
FBC	99	28.35	21.66	21.66	28.33	0.00	0.00
FBC	100	28.31	21.68	21.69	28.32	0.00	0.00
FBC	101	28.28	21.72	21.74	28.26	0.00	0.00
FBC	102	28.32	21.67	21.69	28.32	0.00	0.00
FBC	103	28.24	21.75	21.76	28.24	0.00	0.00
FBC	104	28.31	21.69	21.69	28.31	0.00	0.00
FBC	105	28.32	21.69	21.69	28.30	0.00	0.00
FBC	106	28.31	21.70	21.70	28.29	0.00	0.00
FBC	107	28.33	21.68	21.67	28.32	0.00	0.00
FBC	108	28.39	21.61	21.61	28.39	0.00	0.00
FBC	109	28.29	21.71	21.72	28.28	0.00	0.00
FBC	110	28.36	21.64	21.65	28.36	0.00	0.00
FBC	111	28.28	21.72	21.73	28.27	0.00	0.00
FBC	112	28.27	21.75	21.74	28.25	0.00	0.00
FBC	113	28.30	21.71	21.71	28.28	0.00	0.00
FBC	114	28.32	21.68	21.69	28.31	0.00	0.00
FBC	115	28.29	21.71	21.72	28.28	0.00	0.00
FBC	116	28.35	21.66	21.66	28.33	0.00	0.00
FBC	117	28.36	21.65	21.66	28.33	0.00	0.00
FBC	118	28.34	21.66	21.67	28.33	0.00	0.00
FBC	119	28.32	21.68	21.68	28.32	0.00	0.00
FBC	120	28.38	21.63	21.63	28.36	0.00	0.00
FBC	121	28.25	21.75	21.76	28.24	0.00	0.00
FBC	122	28.32	21.68	21.69	28.31	0.00	0.00
FBC	123	28.28	21.72	21.72	28.27	0.00	0.00
FBC	124	28.28	21.73	21.73	28.27	0.00	0.00
FBC	125	28.29	21.72	21.72	28.27	0.00	0.00
FBC	126	28.34	21.67	21.68	28.31	0.00	0.00
FBC	127	28.29	21.72	21.73	28.26	0.00	0.00
FBC	128	28.37	21.64	21.63	28.36	0.00	0.00
FBC	129	28.32	21.70	21.68	28.30	0.00	0.00
FBC	130	28.32	21.69	21.68	28.31	0.00	0.00
FBC	131	28.26	21.75	21.75	28.24	0.00	0.00
FBC	132	28.31	21.69	21.69	28.30	0.00	0.00
FBC	133	28.23	21.77	21.78	28.22	0.00	0.00
FBC	134	28.26	21.74	21.74	28.25	0.00	0.00
FBC	135	28.26	21.75	21.74	28.24	0.00	0.00
FBC	136	28.28	21.73	21.74	28.26	0.00	0.00
FBC	137	28.29	21.72	21.72	28.27	0.00	0.00
FBC	138	28.37	21.64	21.64	28.35	0.00	0.00
FBC	139	28.28	21.73	21.73	28.26	0.00	0.00
FBC	140	28.37	21.63	21.63	28.36	0.00	0.00
FBC	141	28.29	21.73	21.72	28.26	0.29	0.00
FBC	142	28.31	21.69	21.69	28.31	0.00	0.00
FBC	143	28.28	21.73	21.72	28.27	0.00	0.00
FBC	144	28.33	21.68	21.66	28.33	0.00	0.00
FBC	145	28.24	21.76	21.76	28.23	0.00	0.00
FBC	146	28.49	21.51	21.52	28.48	0.00	0.00
FBC	147	28.68	21.32	21.32	28.68	0.00	0.00
FBC	148	28.45	21.56	21.56	28.43	0.00	0.00
FBC	149	28.63	21.38	21.38	28.62	0.00	0.00
FBC	150	28.46	21.55	21.55	28.44	0.00	0.00
# ACGT raw counters for first fragments. Use `grep ^FTC | cut -f 2-` to extract this part. The columns are: A,C,G,T,N base counters
FTC	5101478284	3907405365	3907244525	5099439422	880054
# ACGT content per cycle for last fragments. Use `grep ^LBC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
LBC	1	24.38	25.63	25.61	24.38	0.29	0.00
LBC	2	30.06	19.95	19.93	30.05	0.00	0.00
LBC	3	28.96	21.04	21.03	28.97	0.00	0.00
LBC	4	28.99	21.01	21.01	28.98	0.00	0.00
LBC	5	29.17	20.84	20.83	29.17	0.00	0.00
LBC	6	29.03	20.98	20.98	29.01	0.00	0.00
LBC	7	29.23	20.79	20.77	29.21	0.00	0.00
LBC	8	28.93	21.08	21.09	28.91	0.00	0.00
LBC	9	28.88	21.13	21.13	28.86	0.00	0.00
LBC	10	28.19	21.82	21.81	28.19	0.00	0.00
LBC	11	28.21	21.80	21.79	28.20	0.00	0.00
LBC	12	28.30	21.70	21.71	28.29	0.00	0.00
LBC	13	28.25	21.74	21.75	28.25	0.00	0.00
LBC	14	28.29	21.72	21.72	28.27	0.00	0.00
LBC	15	28.26	21.74	21.73	28.27	0.00	0.00
LBC	16	28.21	21.79	21.80	28.20	0.00	0.00
LBC	17	28.15	21.86	21.87	28.13	0.00	0.00
LBC	18	28.14	21.87	21.86	28.12	0.00	0.00
LBC	19	28.07	21.93	21.94	28.05	0.00	0.00
LBC	20	28.08	21.94	21.92	28.06	0.00	0.00
LBC	21	28.08	21.93	21.92	28.08	0.00	0.00
LBC	22	28.16	21.84	21.84	28.16	0.00	0.00
LBC	23	28.24	21.77	21.77	28.22	0.00	0.00
LBC	24	28.30	21.72	21.71	28.27	0.00	0.00
LBC	25	28.29	21.71	21.71	28.29	0.00	0.00
LBC	26	28.30	21.71	21.70	28.29	0.00	0.00
LBC	27	28.30	21.70	21.70	28.30	0.00	0.00
LBC	28	28.24	21.76	21.77	28.23	0.00	0.00
LBC	29	28.24	21.77	21.77	28.22	0.00	0.00
LBC	30	28.23	21.77	21.76	28.23	0.00	0.00
LBC	31	28.17	21.85	21.83	28.15	0.00	0.00
LBC	32	28.23	21.77	21.76	28.24	0.00	0.00
LBC	33	28.28	21.72	21.73	28.27	0.15	0.00
LBC	34	28.25	21.76	21.75	28.24	0.00	0.00
LBC	35	28.29	21.70	21.71	28.30	0.00	0.00
LBC	36	28.31	21.70	21.69	28.30	0.00	0.00
LBC	37	28.29	21.72	21.72	28.27	0.00	0.00
LBC	38	28.31	21.69	21.70	28.30	0.00	0.00
LBC	39	28.27	21.74	21.72	28.26	0.00	0.00
LBC	40	28.25	21.76	21.76	28.23	0.00	0.00
LBC	41	28.22	21.78	21.79	28.21	0.00	0.00
LBC	42	28.29	21.72	21.72	28.27	0.00	0.00
LBC	43	28.23	21.78	21.77	28.22	0.00	0.00
LBC	44	28.31	21.69	21.70	28.30	0.00	0.00
LBC	45	28.32	21.70	21.69	28.29	0.00	0.00
LBC	46	28.30	21.71	21.71	28.28	0.00	0.00
LBC	47	28.33	21.68	21.68	28.31	0.00	0.00
LBC	48	28.33	21.68	21.67	28.33	0.00	0.00
LBC	49	28.24	21.77	21.76	28.23	0.00	0.00
LBC	50	28.30	21.71	21.71	28.28	0.00	0.00
LBC	51	28.25	21.76	21.76	28.23	0.00	0.00
LBC	52	28.26	21.74	21.75	28.24	0.00	0.00
LBC	53	28.27	21.74	21.74	28.25	0.00	0.00
LBC	54	28.31	21.70	21.69	28.29	0.00	0.00
LBC	55	28.24	21.78	21.77	28.21	0.00	0.00
LBC	56	28.31	21.69	21.69	28.30	0.00	0.00
LBC	57	28.32	21.69	21.68	28.31	0.00	0.00
LBC	58	28.30	21.71	21.70	28.29	0.00	0.00
LBC	59	28.30	21.70	21.71	28.29	0.00	0.00
LBC	60	28.30	21.70	21.70	28.29	0.00	0.00
LBC	61	28.22	21.78	21.77	28.22	0.00	0.00
LBC	62	28.31	21.70	21.69	28.30	0.00	0.00
LBC	63	28.28	21.73	21.72	28.27	0.00	0.00
LBC	64	28.30	21.71	21.70	28.28	0.00	0.00
LBC	65	28.31	21.70	21.70	28.30	0.00	0.00
LBC	66	28.37	21.64	21.64	28.36	0.00	0.00
LBC	67	28.26	21.74	21.74	28.26	0.00	0.00
LBC	68	28.34	21.66	21.65	28.34	0.00	0.00
LBC	69	28.31	21.70	21.69	28.30	0.00	0.00
LBC	70	28.33	21.68	21.69	28.31	0.00	0.00
LBC	71	28.29	21.72	21.72	28.28	0.00	0.00
LBC	72	28.36	21.66	21.65	28.33	0.00	0.00
LBC	73	28.25	21.77	21.77	28.21	0.00	0.00
LBC	74	28.35	21.67	21.66	28.32	0.00	0.00
LBC	75	28.30	21.71	21.71	28.28	0.00	0.00
LBC	76	28.33	21.67	21.68	28.32	0.00	0.00
LBC	77	28.28	21.72	21.72	28.28	0.00	0.00
LBC	78	28.33	21.68	21.68	28.31	0.00	0.00
LBC	79	28.22	21.78	21.78	28.21	0.00	0.00
LBC	80	28.29	21.71	21.72	28.28	0.00	0.00
LBC	81	28.26	21.74	21.74	28.26	0.15	0.00
LBC	82	28.28	21.73	21.73	28.27	0.00	0.00
LBC	83	28.29	21.73	21.71	28.27	0.00	0.00
LBC	84	28.32	21.69	21.69	28.30	0.00	0.00
LBC	85	28.25	21.76	21.75	28.23	0.00	0.00
LBC	86	28.35	21.66	21.67	28.33	0.00	0.00
LBC	87	28.30	21.71	21.70	28.29	0.00	0.00
LBC	88	28.28	21.73	21.73	28.27	0.00	0.00
LBC	89	28.24	21.76	21.76	28.24	0.00	0.00
LBC	90	28.28	21.72	21.73	28.27	0.00	0.00
LBC	91	28.18	21.82	21.81	28.19	0.00	0.00
LBC	92	28.26	21.74	21.74	28.26	0.00	0.00
LBC	93	28.23	21.77	21.78	28.23	0.00	0.00
LBC	94	28.26	21.73	21.74	28.27	0.00	0.00
LBC	95	28.27	21.74	21.73	28.26	0.00	0.00
LBC	96	28.34	21.67	21.66	28.34	0.00	0.00
LBC	97	28.26	21.74	21.75	28.25	0.00	0.00
LBC	98	28.31	21.69	21.70	28.29	0.00	0.00
LBC	99	28.29	21.72	21.71	28.28	0.00	0.00
LBC	100	28.25	21.76	21.76	28.23	0.00	0.00
LBC	101	28.23	21.78	21.78	28.21	0.00	0.00
LBC	102	28.26	21.75	21.75	28.24	0.00	0.00
LBC	103	28.20	21.81	21.81	28.19	0.00	0.00
LBC	104	28.26	21.75	21.74	28.25	0.00	0.00
LBC	105	28.26	21.74	21.74	28.25	0.00	0.00
LBC	106	28.25	21.76	21.76	28.24	0.00	0.00
LBC	107	28.27	21.73	21.73	28.27	0.00	0.00
LBC	108	28.33	21.69	21.67	28.31	0.00	0.00
LBC	109	28.23	21.77	21.78	28.22	0.00	0.00
LBC	110	28.27	21.73	21.73	28.27	0.00	0.00
LBC	111	28.21	21.80	21.80	28.19	0.00	0.00
LBC	112	28.18	21.83	21.82	28.17	0.00	0.00
LBC	113	28.21	21.80	21.79	28.20	0.00	0.00
LBC	114	28.25	21.76	21.77	28.23	0.00	0.00
LBC	115	28.22	21.78	21.79	28.21	0.00	0.00
LBC	116	28.25	21.76	21.75	28.25	0.00	0.00
LBC	117	28.27	21.73	21.72	28.27	0.00	0.00
LBC	118	28.26	21.76	21.76	28.22	0.00	0.00
LBC	119	28.24	21.76	21.77	28.23	0.00	0.00
LBC	120	28.28	21.72	21.72	28.27	0.00	0.00
LBC	121	28.16	21.84	21.84	28.16	0.00	0.00
LBC	122	28.22	21.79	21.79	28.21	0.00	0.00
LBC	123	28.19	21.81	21.81	28.18	0.00	0.00
LBC	124	28.19	21.82	21.82	28.17	0.00	0.00
LBC	125	28.21	21.80	21.81	28.19	0.00	0.00
LBC	126	28.23	21.77	21.77	28.22	0.00	0.00
LBC	127	28.21	21.80	21.82	28.17	0.00	0.00
LBC	128	28.28	21.73	21.73	28.26	0.00	0.00
LBC	129	28.23	21.78	21.79	28.21	0.00	0.00
LBC	130	28.22	21.78	21.78	28.22	0.00	0.00
LBC	131	28.16	21.84	21.84	28.17	0.00	0.00
LBC	132	28.20	21.80	21.80	28.20	0.00	0.00
LBC	133	28.13	21.87	21.86	28.14	0.00	0.00
LBC	134	28.16	21.84	21.84	28.15	0.00	0.00
LBC	135	28.17	21.84	21.83	28.16	0.00	0.00
LBC	136	28.17	21.83	21.84	28.16	0.00	0.00
LBC	137	28.19	21.81	21.82	28.18	0.00	0.00
LBC	138	28.26	21.74	21.74	28.26	0.00	0.00
LBC	139	28.19	21.83	21.82	28.16	0.00	0.00
LBC	140	28.26	21.74	21.73	28.26	0.00	0.00
LBC	141	28.20	21.81	21.81	28.18	0.00	0.00
LBC	142	28.20	21.80	21.80	28.20	0.00	0.00
LBC	143	28.19	21.82	21.82	28.17	0.00	0.00
LBC	144	28.24	21.78	21.77	28.21	0.00	0.00
LBC	145	28.15	21.86	21.86	28.14	0.00	0.00
LBC	146	28.38	21.62	21.62	28.38	0.00	0.00
LBC	147	28.62	21.39	21.39	28.60	0.00	0.00
LBC	148	28.36	21.65	21.65	28.35	0.13	0.00
LBC	149	28.53	21.47	21.47	28.53	0.00	0.00
LBC	150	28.33	21.68	21.67	28.32	0.00	0.00
# ACGT raw counters for last fragments. Use `grep ^LTC | cut -f 2-` to extract this part. The columns are: A,C,G,T,N base counters
LTC	5095147867	3913833352	3913510783	5093067217	888431
# Insert sizes. Use `grep ^IS | cut -f 2-` to extract this part. The columns are: insert size, pairs total, inward oriented pairs, outward oriented pairs, other pairs
IS	0	286	0	121	165
IS	1	0	0	0	0
IS	2	2791	0	2786	5
IS	3	2781	0	2779	2
IS	4	2906	0	2905	1
IS	5	2914	0	2908	6
IS	6	2864	0	2860	4
IS	7	2803	0	2801	2
IS	8	3066	0	3065	1
IS	9	2914	0	2913	1
IS	10	2901	0	2899	2
IS	11	3001	0	2997	4
IS	12	2984	0	2982	2
IS	13	3048	0	3048	0
IS	14	3121	0	3116	5
IS	15	3177	0	3175	2
IS	16	3160	0	3159	1
IS	17	3244	0	3241	3
IS	18	3176	0	3170	6
IS	19	14526	10900	3622	4
IS	20	15729	12203	3522	4
IS	21	9993	6608	3383	2
IS	22	5379	2067	3311	1
IS	23	4659	1281	3375	3
IS	24	4421	876	3541	4
IS	25	4281	727	3549	5
IS	26	4279	704	3567	8
IS	27	4388	702	3679	7
IS	28	4409	601	3800	8
IS	29	4351	663	3673	15
IS	30	4275	547	3715	13
IS	31	4491	605	3871	15
IS	32	4434	633	3786	15
IS	33	4985	1145	3828	12
IS	34	4490	569	3911	10
IS	35	5147	1247	3887	13
IS	36	4622	685	3924	13
IS	37	4668	572	4080	16
IS	38	4716	793	3913	10
IS	39	4987	932	4043	12
IS	40	4989	886	4091	12
IS	41	4664	680	3964	20
IS	42	5108	913	4187	8
IS	43	4843	726	4108	9
IS	44	4999	925	4065	9
IS	45	4788	622	4155	11
IS	46	4771	615	4147	9
IS	47	4927	767	4152	8
IS	48	5173	829	4339	5
IS	49	5152	783	4364	5
IS	50	5276	921	4345	10
IS	51	5336	1035	4292	9
IS	52	5221	778	4433	10
IS	53	5291	832	4450	9
IS	54	5246	742	4497	7
IS	55	5332	788	4533	11
IS	56	5610	943	4656	11
IS	57	5652	899	4747	6
IS	58	5761	948	4794	19
IS	59	5950	962	4971	17
IS	60	6476	1265	5203	8
IS	61	6034	949	5072	13
IS	62	6399	1143	5245	11
IS	63	6217	978	5226	13
IS	64	6551	1167	5374	10
IS	65	6590	1136	5440	14
IS	66	7163	1737	5409	17
IS	67	6989	1333	5641	15
IS	68	6794	1203	5582	9
IS	69	6953	1421	5524	8
IS	70	7022	1429	5584	9
IS	71	6893	1327	5562	4
IS	72	6924	1276	5639	9
IS	73	7182	1484	5689	9
IS	74	7129	1470	5652	7
IS	75	7209	1420	5777	12
IS	76	7519	1649	5861	9
IS	77	7628	1766	5852	10
IS	78	7711	1873	5829	9
IS	79	7874	2067	5798	9
IS	80	7945	1947	5988	10
IS	81	8136	2153	5968	15
IS	82	8273	2211	6047	15
IS	83	8415	2402	5997	16
IS	84	8704	2555	6133	16
IS	85	8759	2641	6102	16
IS	86	9032	2847	6175	10
IS	87	9154	2893	6250	11
IS	88	9098	2963	6121	14
IS	89	9516	3163	6333	20
IS	90	9709	3305	6391	13
IS	91	9709	3317	6378	14
IS	92	9885	3413	6457	15
IS	93	9880	3536	6322	22
IS	94	10537	3858	6657	22
IS	95	10823	4044	6767	12
IS	96	11232	4046	7168	18
IS	97	11535	4164	7350	21
IS	98	12065	4337	7713	15
IS	99	12590	4512	8063	15
IS	100	12997	4735	8240	22
IS	101	13224	4845	8362	17
IS	102	13296	4859	8415	22
IS	103	13566	5104	8435	27
IS	104	14075	5179	8881	15
IS	105	14099	5335	8746	18
IS	106	14279	5483	8773	23
IS	107	14534	5742	8768	24
IS	108	14743	5870	8855	18
IS	109	15170	6148	8997	25
IS	110	15568	6432	9113	23
IS	111	15543	6555	8966	22
IS	112	16092	6639	9429	24
IS	113	16278	6810	9442	26
IS	114	16764	7235	9507	22
IS	115	16964	7341	9599	24
IS	116	17119	7598	9489	32
IS	117	17528	7839	9660	29
IS	118	17799	8111	9671	17
IS	119	18485	8432	10041	12
IS	120	19066	8981	10057	28
IS	121	19439	9288	10129	22
IS	122	19774	9469	10277	28
IS	123	20236	10020	10197	19
IS	124	21083	10402	10652	29
IS	125	21511	10903	10577	31
IS	126	22424	11513	10885	26
IS	127	23180	12187	10967	26
IS	128	24123	12997	11105	21
IS	129	25558	14040	11496	22
IS	130	26082	14796	11264	22
IS	131	27213	15418	11776	19
IS	132	28314	16241	12048	25
IS	133	29654	17661	11974	19
IS	134	31316	18780	12514	22
IS	135	32694	20209	12457	28
IS	136	34284	21417	12844	23
IS	137	37517	24091	13405	21
IS	138	39109	25409	13668	32
IS	139	40466	26360	14088	18
IS	140	43621	29388	14219	14
IS	141	46720	31747	14946	27
IS	142	50628	34997	15611	20
IS	143	55536	38447	17064	25
IS	144	67137	46645	20464	28
IS	145	1062437	749274	313144	19
IS	146	1057827	731654	326149	24
IS	147	1059971	682996	376958	17
IS	148	1050972	544966	505993	13
IS	149	1053872	85544	968295	33
IS	150	1065177	1049328	15827	22
IS	151	1096549	1087588	8932	29
IS	152	1126694	1121556	5119	19
IS	153	1132627	1128297	4310	20
IS	154	1126100	1123016	3067	17
IS	155	1114026	1111270	2736	20
IS	156	1097409	1095334	2046	29
IS	157	1078370	1076357	1994	19
IS	158	1065198	1063723	1458	17
IS	159	1057878	1056441	1424	13
IS	160	1062970	1061781	1161	28
IS	161	1072360	1071301	1043	16
IS	162	1080770	1079978	762	30
IS	163	1084025	1083264	743	18
IS	164	1081857	1081166	666	25
IS	165	1067420	1066823	576	21
IS	166	1054088	1053590	475	23
IS	167	1035210	1034716	469	25
IS	168	1011424	1011046	365	13
IS	169	995898	995468	416	14
IS	170	985535	985196	318	21
IS	171	983477	983163	289	25
IS	172	985640	985374	252	14
IS	173	989937	989666	252	19
IS	174	990508	990296	190	22
IS	175	980373	980154	199	20
IS	176	969904	969723	157	24
IS	177	953626	953454	154	18
IS	178	934964	934787	157	20
IS	179	915668	915485	167	16
IS	180	899184	899021	142	21
IS	181	890127	889962	143	22
IS	182	888328	888173	137	18
IS	183	886061	885927	121	13
IS	184	883024	882883	124	17
IS	185	878250	878127	107	16
IS	186	871060	870936	107	17
IS	187	859387	859275	99	13
IS	188	844088	843971	103	14
IS	189	828853	828760	80	13
IS	190	810290	810174	100	16
IS	191	798013	797896	98	19
IS	192	791085	790985	86	14
IS	193	788944	788820	106	18
IS	194	783013	782919	77	17
IS	195	780053	779945	89	19
IS	196	774204	774100	96	8
IS	197	765394	765294	84	16
IS	198	753319	753221	78	20
IS	199	741293	741206	74	13
IS	200	725411	725328	72	11
IS	201	711702	711604	83	15
IS	202	703116	703026	76	14
IS	203	699110	699019	79	12
IS	204	695148	695045	85	18
IS	205	691767	691673	78	16
IS	206	687926	687846	66	14
IS	207	681092	681014	62	16
IS	208	670652	670578	60	14
IS	209	660639	660546	80	13
IS	210	649179	649097	73	9
IS	211	636614	636536	69	9
IS	212	626177	626112	56	9
IS	213	619860	619771	74	15
IS	214	616020	615952	59	9
IS	215	614321	614218	90	13
IS	216	609850	609776	71	3
IS	217	604898	604801	83	14
IS	218	599128	599034	85	9
IS	219	589706	589627	67	12
IS	220	578908	578820	78	10
IS	221	567574	567492	69	13
IS	222	558319	558235	75	9
IS	223	550136	550059	70	7
IS	224	547875	547804	61	10
IS	225	546249	546170	67	12
IS	226	544132	544067	50	15
IS	227	539337	539274	59	4
IS	228	533748	533670	66	12
IS	229	526605	526527	68	10
IS	230	519176	519099	67	10
IS	231	510033	509967	60	6
IS	232	500365	500287	65	13
IS	233	492996	492930	58	8
IS	234	489921	489851	65	5
IS	235	487580	487506	60	14
IS	236	484300	484223	63	14
IS	237	483834	483758	69	7
IS	238	478546	478472	67	7
IS	239	472553	472480	64	9
IS	240	465421	465354	60	7
IS	241	459844	459769	71	4
IS	242	451300	451239	51	10
IS	243	444363	444295	57	11
IS	244	439518	439441	69	8
IS	245	436892	436833	55	4
IS	246	435544	435468	68	8
IS	247	433014	432934	69	11
IS	248	431831	431765	54	12
IS	249	426048	425974	68	6
IS	250	420081	420011	61	9
IS	251	414426	414357	64	5
IS	252	409136	409066	66	4
IS	253	401068	400991	61	16
IS	254	397983	397922	54	7
IS	255	394257	394190	64	3
IS	256	392013	391943	60	10
IS	257	390525	390480	41	4
IS	258	388529	388440	80	9
IS	259	384565	384490	64	11
IS	260	381061	380994	63	4
IS	261	375569	375511	50	8
IS	262	369170	369093	64	13
IS	263	363646	363575	64	7
IS	264	358767	358695	67	5
IS	265	356227	356150	66	11
IS	266	354285	354225	53	7
IS	267	351854	351794	54	6
IS	268	350352	350283	61	8
IS	269	348162	348075	75	12
IS	270	344235	344173	55	7
IS	271	340764	340693	62	9
IS	272	334704	334630	71	3
IS	273	330582	330513	63	6
IS	274	326879	326803	70	6
IS	275	323917	323856	55	6
IS	276	320748	320684	56	8
IS	277	319288	319218	66	4
IS	278	316923	316864	54	5
IS	279	315350	315288	56	6
IS	280	312365	312287	73	5
IS	281	309292	309227	62	3
IS	282	304396	304322	70	4
IS	283	301080	301027	48	5
IS	284	296598	296530	61	7
IS	285	293283	293231	48	4
IS	286	290315	290250	60	5
IS	287	288744	288677	61	6
IS	288	287263	287202	56	5
IS	289	285248	285181	60	7
IS	290	282401	282347	50	4
IS	291	279556	279481	70	5
IS	292	276207	276144	57	6
IS	293	273317	273244	67	6
IS	294	268992	268933	57	2
IS	295	266545	266477	61	7
IS	296	261749	261676	69	4
IS	297	260794	260745	45	4
IS	298	259306	259233	69	4
IS	299	257687	257636	50	1
IS	300	255608	255548	53	7
IS	301	252703	252642	55	6
IS	302	249592	249544	43	5
IS	303	245286	245230	53	3
IS	304	240594	240543	46	5
IS	305	238592	238527	63	2
IS	306	234932	234867	61	4
IS	307	232676	232619	53	4
IS	308	230793	230732	52	9
IS	309	228227	228164	56	7
IS	310	226178	226122	51	5
IS	311	223954	223897	53	4
IS	312	220501	220432	65	4
IS	313	217091	217029	58	4
IS	314	215039	214985	51	3
IS	315	211224	211167	49	8
IS	316	208509	208461	45	3
IS	317	205809	205752	50	7
IS	318	205190	205141	44	5
IS	319	202987	202935	48	4
IS	320	202038	201982	53	3
IS	321	199805	199738	59	8
IS	322	197323	197261	56	6
IS	323	195044	194987	55	2
IS	324	192773	192704	62	7
IS	325	190319	190264	50	5
IS	326	188147	188105	41	1
IS	327	186412	186362	44	6
IS	328	184848	184791	52	5
IS	329	183653	183595	54	4
IS	330	182880	182818	57	5
IS	331	181028	180966	56	6
IS	332	179072	179022	47	3
IS	333	177050	177007	43	0
IS	334	174042	173979	59	4
IS	335	171785	171734	49	2
IS	336	169601	169555	44	2
IS	337	167962	167896	62	4
IS	338	166500	166455	45	0
IS	339	164844	164808	35	1
IS	340	163363	163303	57	3
IS	341	163596	163529	60	7
IS	342	160196	160140	55	1
IS	343	158379	158333	43	3
IS	344	155846	155783	61	2
IS	345	153856	153803	52	1
IS	346	152063	152000	61	2
IS	347	149828	149776	49	3
IS	348	149364	149284	78	2
IS	349	148552	148485	64	3
IS	350	146948	146880	63	5
IS	351	144685	144626	55	4
IS	352	143908	143848	55	5
IS	353	141287	141237	48	2
IS	354	138767	138711	55	1
IS	355	136883	136826	53	4
IS	356	135039	134990	49	0
IS	357	132681	132650	29	2
IS	358	131083	131024	55	4
IS	359	130415	130365	47	3
IS	360	129088	129040	48	0
IS	361	127936	127879	53	4
IS	362	125958	125908	49	1
IS	363	123855	123795	53	7
IS	364	122320	122266	50	4
IS	365	120096	120045	49	2
IS	366	117978	117921	54	3
IS	367	116154	116102	51	1
IS	368	114972	114929	42	1
IS	369	113565	113510	52	3
IS	370	113518	113456	59	3
IS	371	111758	111699	56	3
IS	372	110252	110203	46	3
IS	373	108371	108308	59	4
IS	374	106939	106880	55	4
IS	375	104988	104934	48	6
IS	376	103177	103106	67	4
IS	377	101304	101243	58	3
IS	378	101072	101028	43	1
IS	379	98916	98866	46	4
IS	380	99215	99163	47	5
IS	381	97560	97505	52	3
IS	382	96607	96550	52	5
IS	383	95646	95592	50	4
IS	384	93760	93724	33	3
IS	385	92134	92080	51	3
IS	386	91101	91057	43	1
IS	387	88523	88482	38	3
IS	388	87515	87453	59	3
IS	389	86376	86319	55	2
IS	390	85836	85793	42	1
IS	391	84431	84372	57	2
IS	392	83654	83598	55	1
IS	393	82096	82053	42	1
IS	394	81002	80937	63	2
IS	395	78930	78883	46	1
IS	396	77437	77387	49	1
IS	397	75927	75879	48	0
IS	398	75041	74987	50	4
IS	399	73787	73737	49	1
IS	400	73304	73254	49	1
IS	401	72123	72072	49	2
IS	402	71467	71409	57	1
IS	403	70132	70081	50	1
IS	404	69127	69078	48	1
IS	405	67627	67576	48	3
IS	406	66511	66458	47	6
IS	407	64541	64498	39	4
IS	408	63833	63786	47	0
IS	409	62864	62819	42	3
IS	410	62164	62107	55	2
IS	411	61415	61351	60	4
IS	412	61028	60988	39	1
IS	413	59665	59607	56	2
IS	414	58767	58718	48	1
IS	415	57945	57902	42	1
IS	416	56690	56638	51	1
IS	417	55465	55412	51	2
IS	418	54383	54342	38	3
IS	419	53469	53420	46	3
IS	420	52889	52843	43	3
IS	421	52463	52420	40	3
IS	422	52158	52111	43	4
IS	423	50895	50851	40	4
IS	424	50234	50185	47	2
IS	425	48955	48905	49	1
IS	426	47862	47815	46	1
IS	427	47133	47082	45	6
IS	428	46387	46340	44	3
IS	429	45463	45415	44	4
IS	430	44768	44719	48	1
IS	431	44169	44127	41	1
IS	432	43926	43876	50	0
IS	433	43256	43193	60	3
IS	434	42608	42560	48	0
IS	435	41901	41846	54	1
IS	436	41178	41117	57	4
IS	437	39763	39732	28	3
IS	438	39359	39314	45	0
IS	439	38358	38309	48	1
IS	440	37867	37825	40	2
IS	441	37096	37036	58	2
IS	442	37023	36979	42	2
IS	443	36529	36482	43	4
IS	444	35647	35595	52	0
IS	445	35505	35455	49	1
IS	446	34465	34413	46	6
IS	447	33779	33738	40	1
IS	448	33081	33026	53	2
IS	449	32496	32452	40	4
IS	450	31861	31815	46	0
IS	451	31470	31420	46	4
IS	452	31116	31075	40	1
IS	453	30735	30678	54	3
IS	454	30562	30519	41	2
IS	455	29677	29632	44	1
IS	456	29244	29192	51	1
IS	457	28830	28784	46	0
